id,kShortName,kDemangledName,ground_truth,duration,overlap_ratio,slowdown,ID,Kernel Name,Compute throughput,SM,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
554,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",149091,147267,1.0,-0.01223413888162263,553,vectorized_elementwise_kernel,8.51,108,84.28,84.28,88.49,100.0,0.0,61.14
555,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",147586,147587,1.0,6.775710433238925e-06,554,vectorized_elementwise_kernel,8.57,108,83.74,83.74,89.18,100.0,0.0,61.56
556,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",148451,147202,1.0,-0.008413550599187612,555,vectorized_elementwise_kernel,8.61,108,83.76,83.76,88.52,100.0,0.0,61.55
557,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",225252,225604,1.0,0.001562694226910305,556,vectorized_elementwise_kernel,6.49,108,86.74,86.74,91.84,100.0,0.0,48.99
558,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",222276,220964,1.0,-0.005902571577678202,557,vectorized_elementwise_kernel,6.48,108,85.62,85.62,91.86,100.0,27.51,44.14
559,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",147011,145762,1.0,-0.008495962887130896,558,vectorized_elementwise_kernel,8.62,108,84.32,84.32,88.55,100.0,0.0,61.82
560,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",223428,225188,1.0,0.007877257998102297,559,vectorized_elementwise_kernel,6.49,108,86.34,86.34,91.92,100.0,27.51,44.1
561,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,2540271,2693138,0.6194346520675881,0.09714896891980068,560,ampere_sgemm_128x32_tn,89.13,108,80.36,2.44,45.63,50.0,0.13,96.85
562,ampere_sgemm_64x32_sliced1x4_nt,ampere_sgemm_64x32_sliced1x4_nt,2439438,2566510,1.0,0.05209068646138987,561,ampere_sgemm_64x32_sliced1x4_nt,92.96,108,53.01,6.38,23.89,25.0,0.08,82.83
563,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",87073,86721,1.0,-0.004042584957449497,562,reduce_kernel,11.77,108,57.72,57.72,57.87,62.5,4.91,21.04
564,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2592,2528,1.0,-0.02469135802469136,563,vectorized_elementwise_kernel,0.04,108,0.62,0.21,6.18,100.0,0.0,82.93
565,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",10465,9889,1.0,-0.05504061156235069,564,vectorized_elementwise_kernel,7.34,108,43.41,36.38,72.67,100.0,0.0,50.92
566,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",58977,58625,1.0,-0.005968428370381675,565,layer_norm_grad_input_kernel_vectorized,37.47,108,65.57,65.57,65.18,75.0,44.64,53.65
567,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",71809,70753,1.0,-0.01470567756130847,566,GammaBetaBackwardCUDAKernel_32x32,12.29,108,38.29,38.29,49.91,100.0,0.09,18.84
568,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",43585,43681,1.0,0.002202592635080877,567,vectorized_elementwise_kernel,6.59,108,72.4,72.4,88.44,100.0,29.07,40.37
569,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2880,2752,1.0,-0.04444444444444445,568,vectorized_elementwise_kernel,0.02,108,0.47,0.09,6.19,100.0,0.0,89.29
570,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2656,2624,1.0,-0.01204819277108434,569,vectorized_elementwise_kernel,0.02,108,0.46,0.09,6.2,100.0,0.0,90.4
571,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::masked_scale_kernel<bool, float, float>(at::Tensor &, const at::Tensor &, const at::Tensor &, T3)::[lambda(float, bool) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",41121,43169,1.0,0.04980423627830063,570,vectorized_elementwise_kernel,15.31,108,68.79,68.79,84.94,100.0,0.0,54.62
572,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,647276,625899,1.0,-0.03302609705905982,571,ampere_sgemm_128x32_tn,87.79,108,80.23,2.46,45.64,50.0,0.52,97.44
573,ampere_sgemm_64x32_sliced1x4_nt,ampere_sgemm_64x32_sliced1x4_nt,703373,793583,1.0,0.128253430256777,572,ampere_sgemm_64x32_sliced1x4_nt,82.3,108,46.9,5.98,20.85,25.0,0.08,81.55
574,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",29280,36673,0.466855724920241,0.54083768479447,573,reduce_kernel,9.43,108,32.05,32.05,41.93,62.5,8.32,6.71
575,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2688,41152,1.0,14.30952380952381,574,vectorized_elementwise_kernel,0.02,108,0.47,0.09,6.21,100.0,0.0,90.65
576,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4737,56385,1.0,10.90310322989234,575,vectorized_elementwise_kernel,3.99,108,23.1,18.63,42.24,100.0,0.0,53.2
577,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",47969,99170,1.0,1.067376847547374,576,vectorized_elementwise_kernel,6.55,108,74.6,74.6,88.25,100.0,0.0,46.21
578,reduce_kernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",46369,58050,1.0,0.2519139942634088,577,reduce_kernel,75.83,108,24.02,24.02,90.11,100.0,10.44,8.6
579,elementwise_kernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",4544,4512,1.0,-0.007042253521126761,578,elementwise_kernel,6.11,108,12.43,3.2,20.47,100.0,0.0,86.81
580,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, at::detail::Array<char *, (int)1>>(int, T2, T3)",42753,41216,1.0,-0.03595069351858349,579,vectorized_elementwise_kernel,14.51,108,24.17,4.42,9.02,100.0,0.0,98.14
581,fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80,"fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80(PyTorchMemEffAttention::AttentionBackwardKernel<cutlass::arch::Sm80, float, (bool)1, (bool)1, (bool)0, (int)64, (int)64, (int)64, (bool)0>::Params)",1236182,1233783,1.0,-0.001940652751779269,580,fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80,37.29,108,30.39,11.25,12.16,12.5,17.04,81.78
582,CatArrayBatchedCopy_aligned16_contig,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",110306,111746,1.0,0.01305459358511776,581,CatArrayBatchedCopy_aligned16_contig,58.32,108,75.42,75.42,90.87,100.0,60.0,62.9
583,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,1915492,1853442,1.0,-0.0323937661968831,582,ampere_sgemm_128x32_tn,88.65,108,80.04,2.25,45.65,50.0,0.18,97.39
584,ampere_sgemm_128x32_sliced1x4_nt,ampere_sgemm_128x32_sliced1x4_nt,1725280,2080550,1.0,0.2059201984605397,583,ampere_sgemm_128x32_sliced1x4_nt,98.07,108,40.39,4.94,12.5,12.5,0.0,84.76
585,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",70881,72481,1.0,0.02257304496268394,584,reduce_kernel,12.24,108,49.95,49.95,55.89,62.5,6.38,20.05
586,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2624,2528,1.0,-0.03658536585365853,585,vectorized_elementwise_kernel,0.04,108,0.55,0.16,6.2,100.0,0.0,85.79
587,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",8736,8513,1.0,-0.02552655677655678,586,vectorized_elementwise_kernel,6.4,108,31.92,31.92,66.48,100.0,0.0,52.4
588,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",57345,57089,1.0,-0.004464207864678699,587,layer_norm_grad_input_kernel_vectorized,37.75,108,65.57,65.57,65.1,75.0,44.63,53.46
589,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",72577,71233,1.0,-0.01851826336167105,588,GammaBetaBackwardCUDAKernel_32x32,12.2,108,38.27,38.27,49.91,100.0,0.09,18.78
590,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",44001,43489,1.0,-0.0116360991795641,589,vectorized_elementwise_kernel,6.54,108,71.84,71.84,88.46,100.0,28.3,40.76
591,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2688,2656,1.0,-0.0119047619047619,590,vectorized_elementwise_kernel,0.02,108,0.5,0.09,6.19,100.0,0.0,90.47
592,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2688,2592,1.0,-0.03571428571428571,591,vectorized_elementwise_kernel,0.02,108,0.47,0.09,6.19,100.0,0.0,90.07
593,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::masked_scale_kernel<bool, float, float>(at::Tensor &, const at::Tensor &, const at::Tensor &, T3)::[lambda(float, bool) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",40897,41281,1.0,0.009389441768344867,592,vectorized_elementwise_kernel,15.63,108,67.92,67.92,84.73,100.0,0.0,54.01
594,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",21568,21536,1.0,-0.001483679525222552,593,reduce_kernel,11.26,108,50.25,50.25,42.66,62.5,15.0,21.32
595,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)",3744,4032,1.0,0.07692307692307693,594,vectorized_elementwise_kernel,5.73,108,27.46,0.03,32.24,100.0,0.0,99.97
596,embedding_backward_feature_kernel,"void at::native::<unnamed>::embedding_backward_feature_kernel<float, float, long>(const T3 *, const T1 *, T1 *, int, long, int)",22337,21473,1.0,-0.03868021668084344,595,embedding_backward_feature_kernel,4.9,108,4.24,4.24,49.83,100.0,32.65,39.95
597,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4448,4480,1.0,0.007194244604316547,596,vectorized_elementwise_kernel,4.58,108,27.66,22.51,46.78,100.0,0.0,53.47
598,elementwise_kernel_with_index,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)",2176,2112,1.0,-0.02941176470588235,597,elementwise_kernel_with_index,0.42,108,1.55,0.04,3.61,100.0,0.0,98.36
599,DeviceRadixSortHistogramKernel,"void at_cuda_detail::cub::DeviceRadixSortHistogramKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, unsigned long long>(T4 *, const T3 *, T4, int, int)",5920,5792,1.0,-0.02162162162162162,598,DeviceRadixSortHistogramKernel,24.39,108,13.29,0.49,36.06,43.75,0.0,59.25
600,DeviceRadixSortExclusiveSumKernel,"void at_cuda_detail::cub::DeviceRadixSortExclusiveSumKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, unsigned long long>(T2 *)",2656,2528,1.0,-0.04819277108433735,599,DeviceRadixSortExclusiveSumKernel,0.15,108,0.64,0.26,12.38,100.0,50.0,80.59
601,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",14305,13728,1.0,-0.04033554701153443,600,DeviceRadixSortOnesweepKernel,0.85,108,0.97,0.48,18.65,18.75,9.46,67.69
602,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",11680,11233,1.0,-0.03827054794520548,601,DeviceRadixSortOnesweepKernel,0.93,108,0.86,0.53,18.67,18.75,8.85,70.73
603,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",10272,9792,1.0,-0.04672897196261682,602,DeviceRadixSortOnesweepKernel,0.63,108,0.94,0.59,18.31,18.75,1.11,70.05
604,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",10177,9728,1.0,-0.04411909207035472,603,DeviceRadixSortOnesweepKernel,0.62,108,0.94,0.59,18.24,18.75,1.11,67.28
605,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",10176,9792,1.0,-0.03773584905660377,604,DeviceRadixSortOnesweepKernel,0.63,108,0.95,0.59,18.22,18.75,1.11,66.08
606,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",10176,9696,1.0,-0.04716981132075472,605,DeviceRadixSortOnesweepKernel,0.63,108,0.94,0.59,18.27,18.75,1.11,66.96
607,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",10144,9760,1.0,-0.03785488958990536,606,DeviceRadixSortOnesweepKernel,0.63,108,0.94,0.59,18.22,18.75,1.11,60.43
